tensor_path,label,video_id
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00618.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00619.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00620.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00621.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00622.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00623.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00624.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00625.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00626.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00627.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00628.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00629.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00630.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00631.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00632.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00633.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00634.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00635.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00636.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00637.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00638.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00639.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00640.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00641.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00642.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00643.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00644.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\18990796-uhd_3840_2160_60fps_frame_00645.pt,0,18990796-uhd_3840_2160_60fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00646.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00647.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00648.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00649.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00650.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00651.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00652.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00653.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00654.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00655.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00656.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00657.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00658.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00659.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00660.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00661.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00662.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00663.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00664.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00665.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00666.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00667.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00668.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00669.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00670.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00671.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00672.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00673.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00674.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00675.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00676.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00677.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00678.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00679.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00680.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00681.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00682.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00683.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00684.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00685.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00686.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00687.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00688.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00689.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00690.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00691.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00692.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00693.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00694.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00695.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00696.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00697.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00698.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00699.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00700.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00701.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00702.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00703.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00704.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00705.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00706.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00707.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00708.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00709.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00710.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00711.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00712.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00713.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00714.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00715.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00716.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00717.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00718.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00719.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00720.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00721.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00722.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00723.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00724.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00725.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00726.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00727.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00728.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00729.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00730.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00731.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00732.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00733.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00734.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00735.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00736.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00737.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00738.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00739.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00740.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\5146631-hd_1920_1080_25fps_frame_00741.pt,0,5146631-hd_1920_1080_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00742.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00743.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00744.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00745.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00746.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00747.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00748.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00749.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00750.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00751.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00752.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00753.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00754.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00755.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00756.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00757.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00758.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00759.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00760.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00761.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00762.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00763.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00764.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00765.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00766.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00767.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00768.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00769.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00770.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00771.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00772.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00773.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00774.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00775.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00776.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00777.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00778.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00779.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\6975994-uhd_2880_2160_25fps_frame_00780.pt,0,6975994-uhd_2880_2160_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00781.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00782.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00783.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00784.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00785.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00786.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00787.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00788.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00789.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00790.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00791.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00792.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00793.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00794.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00795.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00796.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00797.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\7657447-hd_1080_1920_25fps_frame_00798.pt,0,7657447-hd_1080_1920_25fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00799.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00800.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00801.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00802.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00803.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00804.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00805.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00806.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00807.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00808.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00809.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00810.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00811.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00812.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00813.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00814.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8292384-uhd_3840_2160_24fps_frame_00815.pt,0,8292384-uhd_3840_2160_24fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00816.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00817.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00818.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00819.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00820.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00821.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00822.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00823.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00824.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00825.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00826.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00827.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00828.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00829.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00830.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00831.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00832.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\8659385-hd_1920_1080_30fps_frame_00833.pt,0,8659385-hd_1920_1080_30fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00834.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00835.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00836.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00837.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00838.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00839.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00840.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00841.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00842.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00843.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00844.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00845.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00846.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\9109426-hd_1920_1080_25fps_frame_00847.pt,0,9109426-hd_1920_1080_25fps
./dataset/tensors\barbershop_frame_00848.pt,0,barbershop
./dataset/tensors\barbershop_frame_00849.pt,0,barbershop
./dataset/tensors\barbershop_frame_00850.pt,0,barbershop
./dataset/tensors\barbershop_frame_00851.pt,0,barbershop
./dataset/tensors\barbershop_frame_00852.pt,0,barbershop
./dataset/tensors\barbershop_frame_00853.pt,0,barbershop
./dataset/tensors\barbershop_frame_00854.pt,0,barbershop
./dataset/tensors\barbershop_frame_00855.pt,0,barbershop
./dataset/tensors\barbershop_frame_00856.pt,0,barbershop
./dataset/tensors\barbershop_frame_00857.pt,0,barbershop
./dataset/tensors\barbershop_frame_00858.pt,0,barbershop
./dataset/tensors\barbershop_frame_00859.pt,0,barbershop
./dataset/tensors\barbershop_frame_00860.pt,0,barbershop
./dataset/tensors\barbershop_frame_00861.pt,0,barbershop
./dataset/tensors\barbershop_frame_00862.pt,0,barbershop
./dataset/tensors\barbershop_frame_00863.pt,0,barbershop
./dataset/tensors\beyonce_frame_00864.pt,0,beyonce
./dataset/tensors\beyonce_frame_00865.pt,0,beyonce
./dataset/tensors\beyonce_frame_00866.pt,0,beyonce
./dataset/tensors\beyonce_frame_00867.pt,0,beyonce
./dataset/tensors\beyonce_frame_00868.pt,0,beyonce
./dataset/tensors\beyonce_frame_00869.pt,0,beyonce
./dataset/tensors\beyonce_frame_00870.pt,0,beyonce
./dataset/tensors\beyonce_frame_00871.pt,0,beyonce
./dataset/tensors\beyonce_frame_00872.pt,0,beyonce
./dataset/tensors\beyonce_frame_00873.pt,0,beyonce
./dataset/tensors\beyonce_frame_00874.pt,0,beyonce
./dataset/tensors\beyonce_frame_00875.pt,0,beyonce
./dataset/tensors\beyonce_frame_00876.pt,0,beyonce
./dataset/tensors\beyonce_frame_00877.pt,0,beyonce
./dataset/tensors\beyonce_frame_00878.pt,0,beyonce
./dataset/tensors\beyonce_frame_00879.pt,0,beyonce
./dataset/tensors\beyonce_frame_00880.pt,0,beyonce
./dataset/tensors\beyonce_frame_00881.pt,0,beyonce
./dataset/tensors\beyonce_frame_00882.pt,0,beyonce
./dataset/tensors\boat engine_frame_00883.pt,0,boat engine
./dataset/tensors\boat engine_frame_00884.pt,0,boat engine
./dataset/tensors\boat engine_frame_00885.pt,0,boat engine
./dataset/tensors\boat engine_frame_00886.pt,0,boat engine
./dataset/tensors\boat engine_frame_00887.pt,0,boat engine
./dataset/tensors\boat engine_frame_00888.pt,0,boat engine
./dataset/tensors\boat engine_frame_00889.pt,0,boat engine
./dataset/tensors\boat engine_frame_00890.pt,0,boat engine
./dataset/tensors\boat engine_frame_00891.pt,0,boat engine
./dataset/tensors\boat engine_frame_00892.pt,0,boat engine
./dataset/tensors\boat engine_frame_00893.pt,0,boat engine
