image_path,label,video_id
./dataset/frames\18990796-uhd_3840_2160_60fps_frame_0033.png,0,18990796-uhd_3840_2160_60fps
./dataset/frames\18990796-uhd_3840_2160_60fps_frame_0034.png,0,18990796-uhd_3840_2160_60fps
./dataset/frames\18990796-uhd_3840_2160_60fps_frame_0035.png,0,18990796-uhd_3840_2160_60fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0000.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0001.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0002.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0003.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0004.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0005.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0006.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0007.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0008.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0009.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0010.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0011.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0012.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0013.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0014.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0015.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0016.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0017.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0018.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0019.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0020.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0021.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0022.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0023.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0024.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0025.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0026.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0027.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0028.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0029.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0030.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0031.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0032.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0033.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0034.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0035.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0036.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0037.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0038.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0039.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0040.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0041.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0042.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0043.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0044.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0045.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0046.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0047.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0048.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0049.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0050.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0051.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0052.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0053.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0054.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0055.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0056.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0057.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0058.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0059.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0060.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0061.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0062.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0063.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0064.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0065.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0066.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0067.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0068.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0069.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0070.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0071.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0072.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0073.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0074.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0075.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0076.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0077.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0078.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0079.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0080.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0081.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0082.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0083.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0084.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0085.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0086.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0087.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0088.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0089.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0090.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0091.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0092.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0093.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0094.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\5146631-hd_1920_1080_25fps_frame_0095.png,0,5146631-hd_1920_1080_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0000.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0001.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0002.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0003.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0004.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0005.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0006.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0007.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0008.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0009.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0010.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0011.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0012.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0013.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0014.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0015.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0016.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0017.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0018.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0019.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0020.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0021.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0022.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0023.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0024.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0025.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0026.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0027.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0028.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0029.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0030.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0031.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0032.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0033.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0034.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0035.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0036.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0037.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\6975994-uhd_2880_2160_25fps_frame_0038.png,0,6975994-uhd_2880_2160_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0000.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0001.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0002.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0003.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0004.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0005.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0006.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0007.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0008.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0009.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0010.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0011.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0012.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0013.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0014.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0015.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0016.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\7657447-hd_1080_1920_25fps_frame_0017.png,0,7657447-hd_1080_1920_25fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0000.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0001.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0002.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0003.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0004.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0005.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0006.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0007.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0008.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0009.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0010.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0011.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0012.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0013.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0014.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0015.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8292384-uhd_3840_2160_24fps_frame_0016.png,0,8292384-uhd_3840_2160_24fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0000.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0001.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0002.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0003.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0004.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0005.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0006.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0007.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0008.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0009.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0010.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0011.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0012.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0013.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0014.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0015.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0016.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\8659385-hd_1920_1080_30fps_frame_0017.png,0,8659385-hd_1920_1080_30fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0000.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0001.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0002.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0003.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0004.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0005.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0006.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0007.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0008.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0009.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0010.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0011.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0012.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\9109426-hd_1920_1080_25fps_frame_0013.png,0,9109426-hd_1920_1080_25fps
./dataset/frames\barbershop_frame_0000.png,0,barbershop
./dataset/frames\barbershop_frame_0001.png,0,barbershop
./dataset/frames\barbershop_frame_0002.png,0,barbershop
./dataset/frames\barbershop_frame_0003.png,0,barbershop
./dataset/frames\barbershop_frame_0004.png,0,barbershop
./dataset/frames\barbershop_frame_0005.png,0,barbershop
./dataset/frames\barbershop_frame_0006.png,0,barbershop
./dataset/frames\barbershop_frame_0007.png,0,barbershop
./dataset/frames\barbershop_frame_0008.png,0,barbershop
./dataset/frames\barbershop_frame_0009.png,0,barbershop
./dataset/frames\barbershop_frame_0010.png,0,barbershop
./dataset/frames\barbershop_frame_0011.png,0,barbershop
./dataset/frames\barbershop_frame_0012.png,0,barbershop
./dataset/frames\barbershop_frame_0013.png,0,barbershop
./dataset/frames\barbershop_frame_0014.png,0,barbershop
./dataset/frames\barbershop_frame_0015.png,0,barbershop
./dataset/frames\beyonce_frame_0000.png,0,beyonce
./dataset/frames\beyonce_frame_0001.png,0,beyonce
./dataset/frames\beyonce_frame_0002.png,0,beyonce
./dataset/frames\beyonce_frame_0003.png,0,beyonce
./dataset/frames\beyonce_frame_0004.png,0,beyonce
./dataset/frames\beyonce_frame_0005.png,0,beyonce
./dataset/frames\beyonce_frame_0006.png,0,beyonce
./dataset/frames\beyonce_frame_0007.png,0,beyonce
./dataset/frames\beyonce_frame_0008.png,0,beyonce
./dataset/frames\beyonce_frame_0009.png,0,beyonce
./dataset/frames\beyonce_frame_0010.png,0,beyonce
./dataset/frames\beyonce_frame_0011.png,0,beyonce
./dataset/frames\beyonce_frame_0012.png,0,beyonce
./dataset/frames\beyonce_frame_0013.png,0,beyonce
./dataset/frames\beyonce_frame_0014.png,0,beyonce
./dataset/frames\beyonce_frame_0015.png,0,beyonce
./dataset/frames\beyonce_frame_0016.png,0,beyonce
./dataset/frames\beyonce_frame_0017.png,0,beyonce
./dataset/frames\beyonce_frame_0018.png,0,beyonce
./dataset/frames\boat engine_frame_0000.png,0,boat engine
./dataset/frames\boat engine_frame_0001.png,0,boat engine
./dataset/frames\boat engine_frame_0002.png,0,boat engine
./dataset/frames\boat engine_frame_0003.png,0,boat engine
./dataset/frames\boat engine_frame_0004.png,0,boat engine
./dataset/frames\boat engine_frame_0005.png,0,boat engine
./dataset/frames\boat engine_frame_0006.png,0,boat engine
./dataset/frames\boat engine_frame_0007.png,0,boat engine
./dataset/frames\boat engine_frame_0008.png,0,boat engine
./dataset/frames\boat engine_frame_0009.png,0,boat engine
./dataset/frames\boat engine_frame_0010.png,0,boat engine
./dataset/frames\boat engine_frame_0011.png,0,boat engine
./dataset/frames\boat engine_frame_0012.png,0,boat engine
./dataset/frames\boat engine_frame_0013.png,0,boat engine
./dataset/frames\boat engine_frame_0014.png,0,boat engine
./dataset/frames\boat engine_frame_0015.png,0,boat engine
./dataset/frames\book in the wind_frame_0000.png,0,book in the wind
./dataset/frames\book in the wind_frame_0001.png,0,book in the wind
./dataset/frames\book in the wind_frame_0002.png,0,book in the wind
./dataset/frames\book in the wind_frame_0003.png,0,book in the wind
./dataset/frames\book in the wind_frame_0004.png,0,book in the wind
./dataset/frames\book in the wind_frame_0005.png,0,book in the wind
./dataset/frames\book in the wind_frame_0006.png,0,book in the wind
./dataset/frames\book in the wind_frame_0007.png,0,book in the wind
./dataset/frames\book in the wind_frame_0008.png,0,book in the wind
./dataset/frames\book in the wind_frame_0009.png,0,book in the wind
./dataset/frames\book in the wind_frame_0010.png,0,book in the wind
./dataset/frames\book in the wind_frame_0011.png,0,book in the wind
./dataset/frames\book in the wind_frame_0012.png,0,book in the wind
./dataset/frames\book in the wind_frame_0013.png,0,book in the wind
./dataset/frames\boxer_frame_0000.png,0,boxer
./dataset/frames\boxer_frame_0001.png,0,boxer
./dataset/frames\boxer_frame_0002.png,0,boxer
./dataset/frames\boxer_frame_0003.png,0,boxer
./dataset/frames\boxer_frame_0004.png,0,boxer
./dataset/frames\boxer_frame_0005.png,0,boxer
./dataset/frames\boxer_frame_0006.png,0,boxer
./dataset/frames\boxer_frame_0007.png,0,boxer
./dataset/frames\boxer_frame_0008.png,0,boxer
./dataset/frames\boxer_frame_0009.png,0,boxer
./dataset/frames\boxer_frame_0010.png,0,boxer
./dataset/frames\building pan_frame_0000.png,0,building pan
./dataset/frames\building pan_frame_0001.png,0,building pan
./dataset/frames\building pan_frame_0002.png,0,building pan
./dataset/frames\building pan_frame_0003.png,0,building pan
./dataset/frames\building pan_frame_0004.png,0,building pan
./dataset/frames\building pan_frame_0005.png,0,building pan
./dataset/frames\building pan_frame_0006.png,0,building pan
./dataset/frames\building pan_frame_0007.png,0,building pan
./dataset/frames\building pan_frame_0008.png,0,building pan
./dataset/frames\building pan_frame_0009.png,0,building pan
./dataset/frames\building pan_frame_0010.png,0,building pan
./dataset/frames\building pan_frame_0011.png,0,building pan
./dataset/frames\building pan_frame_0012.png,0,building pan
./dataset/frames\building pan_frame_0013.png,0,building pan
./dataset/frames\building pan_frame_0014.png,0,building pan
./dataset/frames\building pan_frame_0015.png,0,building pan
./dataset/frames\building pan_frame_0016.png,0,building pan
./dataset/frames\building pan_frame_0017.png,0,building pan
./dataset/frames\building pan_frame_0018.png,0,building pan
./dataset/frames\building pan_frame_0019.png,0,building pan
./dataset/frames\car washing itself_frame_0000.png,0,car washing itself
./dataset/frames\car washing itself_frame_0001.png,0,car washing itself
./dataset/frames\car washing itself_frame_0002.png,0,car washing itself
./dataset/frames\car washing itself_frame_0003.png,0,car washing itself
./dataset/frames\car washing itself_frame_0004.png,0,car washing itself
./dataset/frames\car washing itself_frame_0005.png,0,car washing itself
./dataset/frames\car washing itself_frame_0006.png,0,car washing itself
./dataset/frames\car washing itself_frame_0007.png,0,car washing itself
./dataset/frames\car washing itself_frame_0008.png,0,car washing itself
./dataset/frames\car washing itself_frame_0009.png,0,car washing itself
./dataset/frames\car washing itself_frame_0010.png,0,car washing itself
./dataset/frames\car washing itself_frame_0011.png,0,car washing itself
./dataset/frames\chopping food_frame_0000.png,0,chopping food
./dataset/frames\chopping food_frame_0001.png,0,chopping food
./dataset/frames\chopping food_frame_0002.png,0,chopping food
./dataset/frames\chopping food_frame_0003.png,0,chopping food
./dataset/frames\chopping food_frame_0004.png,0,chopping food
./dataset/frames\chopping food_frame_0005.png,0,chopping food
./dataset/frames\chopping food_frame_0006.png,0,chopping food
